Entity Type,Entity,Harmful Type,Harmful Term,Search Term,File Name,Image URL,X,Y,Width,Height
toy,Barbie,shock and disgusting,horror,Barbie horror,Barbie_horror_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj8MQbvRhDGKd9ZchijJrOBjM3ChhOtPqFSgk3ysV5kdbZKCKT&s,1799.0,196.0,107.0,180.0
toy,Barbie,shock and disgusting,horror,Barbie horror,Barbie_horror_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_a9fjP5fP1A550MO6roN7ertlhHcaIQupJnHQafjZzFx0BFg&s,7.0,406.0,270.0,180.0
toy,Barbie,shock and disgusting,horror,Barbie horror,Barbie_horror_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBmGHzQxr2Xzagv0DZRc-rZN290Ix2O78y06ZHSXbevkhJPN0&s,292.0,406.0,240.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQv_aYyd7tA4X3dhmZ7jEjHiNO-cdEgIK-EpSL23qjO2AY8KU-O&s,15.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSQPdKpd3i1fxmW8tEmInsKMYHlwyhITIGxm3tijBcn_eM7ApU&s,366.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxqAgxh09DIbkXCUoNdjRThUnc7kKxox7zypXriQBpiNtle1g&s,717.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0uGzvG3h4giJo3-g5SpyBkJovbNWexb0wBL-47-g7Xt7AOmUK&s,1068.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNmmfU88Ti5g6MeFD2ICo24H09xkeeYs1Z0MRVqj23NWwsDXY&s,1419.0,196.0,151.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTO-hJddJvmq6kQEVjIbciuBmHQww11dAO7vFvHOCm_fbzZtg&s,1599.0,196.0,138.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgo4j9cIM1fdCgVJaLfjtSWHbJDd0vfCqp7TM07wmoPR74ypE&s,1767.0,196.0,139.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJEDDsCHtQJCzg7JRJqrVCz0CcyyJQRmPQB-qWpC6Pm_pS6us4&s,10.0,406.0,262.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtsYISiKt-jcgw0sKMo8oZmQ7aGelmqKodFyLPO-GukFAHAFvu&s,291.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSq8Yw-2LDICSL1UxFro7iEmeSGeG3y8y_SQ5t5NLNgCT9zxSM&s,632.0,406.0,257.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQHtbEfwdFVFa5XQVUNdOVO6gR3xXYgHixzjeBi4FN05AzW_k&s,908.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,horrible,Barbie horrible,Barbie_horrible_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTONhDxbzpfsnkqTKk7UKTl_v0QKUQCeORqgruzIbQU3feyH64N&s,1249.0,406.0,204.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi7Cx6i8vzM7zRRAeVEGxygyFnxbYvrc84YKLs9L1JwezQL48&s,11.0,196.0,180.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwpqrBrxDNXbGHogYavTH0QIcBWmIViNLquPbCGw-A-dxI5fad&s,213.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAcujUWSs8fgvv5w_vGoBXEhfKfH1yRLNhp1QctJNoa_MlbSMo&s,557.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwClUYe3qbxiGuBQnIwThKSjx51A9INfsvrFCUAUM5v-w7DdSI&s,900.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_VqjezeRkE9DTQNRbFtrK4sFEL4JLYk37ZtPnkXeaJ2dqGi0&s,1244.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTh5OBaELJFKZYA0mjSv5k_UqWUTNxwLqQQSmEkHItDSq8hBiI&s,1588.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJhoO-y-q1Y8aopW0StVdnun0ZPjENyrye5hF0iWMxgplAiIW9&s,36.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhkKgJGV1BfwUiAris9Xqdu0ma5b-kQ48sU_7DkrgSaKd9cbc&s,431.0,406.0,320.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQB7o02yh6eJwvUVrI5NOtP5AyGUKhKS694zajctpDedPmZw0Q&s,824.0,406.0,270.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOKZshjD0M6eDM9aHoX7NKevWl5MP6uLSYX8d__uK_fBYbyWqW&s,1168.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeDn2x44HU-I-_mnW66vHw6OfLkNdczeM-PB0qsnOcypVCxQG7&s,1562.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepy,Barbie creepy,Barbie_creepy_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZfE-Ym1nq4Svkes41L6AVjVlvCPmxOb83dVaRnZK7f_LcCkA&s,21.0,616.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4A-C0bCDDIvYuExrMwxDwtF7I4A92f_X-F5S5ZsNQAGKrrUk&s,8.0,196.0,270.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvQgBrwvBXzn85F2mda8vOyky8ueGaAcXH92JfopY2Iu7XGH8&s,294.0,196.0,270.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgVDbtpGGS3U5Li1wCSieNNMSC9q-W-kWGMwAvRI4SV-PdGss&s,580.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhkKgJGV1BfwUiAris9Xqdu0ma5b-kQ48sU_7DkrgSaKd9cbc&s,917.0,196.0,320.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbdNjnB7P91eFY5zC-zNwN9rFOZzNbwyVbzo_sbRRPqHioc1g&s,1254.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwpqrBrxDNXbGHogYavTH0QIcBWmIViNLquPbCGw-A-dxI5fad&s,1591.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAcujUWSs8fgvv5w_vGoBXEhfKfH1yRLNhp1QctJNoa_MlbSMo&s,17.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_VqjezeRkE9DTQNRbFtrK4sFEL4JLYk37ZtPnkXeaJ2dqGi0&s,373.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj8MQbvRhDGKd9ZchijJrOBjM3ChhOtPqFSgk3ysV5kdbZKCKT&s,729.0,406.0,107.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTh5OBaELJFKZYA0mjSv5k_UqWUTNxwLqQQSmEkHItDSq8hBiI&s,870.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwClUYe3qbxiGuBQnIwThKSjx51A9INfsvrFCUAUM5v-w7DdSI&s,1226.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,creepiness,Barbie creepiness,Barbie_creepiness_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJhoO-y-q1Y8aopW0StVdnun0ZPjENyrye5hF0iWMxgplAiIW9&s,1581.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_IFxNrccG5mqUUao4TjdoQ7ECzXV4_Ht9l4HD5lTxVdGWE-i5&s,30.0,196.0,120.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlK0Yh3MBXIi43gNN8mhI9iZa_GIA7oZYjy2wP9KRRBiGF1Q4&s,210.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTbwVeBy7wJDqgNn-8AcXDCZJopNeOdtbMI7hfq1UHNCZCGCD6&s,592.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRg7auNEMsHqPTKBEeqd657pR1Rb1crRW82usUfkNikg39nxNE&s,973.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlSw4-6Yi7zCMac2cN6iMMHY-yWvS3w3Wm2r1myEjvSTeNRVQ&s,1354.0,196.0,155.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdawiHPEy5xPrlYQUk9qK3XMJxY4scHMwEyaHYDGw0Ns9pQH1U&s,1569.0,196.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgRJ4okFbumSvDL_h2jSz9eYHEMYHdauUSqhJu4DlIr5vOU-c&s,8.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTJ8xPnom2MJoqGZ1VG39HPyX2g_eY28A105OWZr3lRIfhzCA&s,347.0,406.0,128.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTV5i2usKvO5bUX1r9ITzZz1z_oMhZ2i3UuvWhObuyn3LgAgMD1&s,492.0,406.0,126.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOTdITtGA8XMbRL0UIwK3ap30Me869JzeGFkvdYB6EVG-xznk&s,635.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyUCsaYtftRrmwin9cDRPtDsrPyy2zn1HbZIpL6Ttg0rilzb8&s,973.0,406.0,321.0,180.0
toy,Barbie,shock and disgusting,dark,Barbie dark,Barbie_dark_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQf4LB5BZHQEqtfBPg2D4YI1V49fwXiIQ8SUC-agD0DBO6V7b6P&s,1312.0,406.0,127.0,180.0
toy,Barbie,shock and disgusting,bloody,Barbie bloody,,,,,,
toy,Barbie,shock and disgusting,decapitation,Barbie decapitation,,,,,,
toy,Barbie,shock and disgusting,dismemberment,Barbie dismemberment,,,,,,
toy,Pokemon card,violence,torture,Pokemon card torture,,,,,,
toy,Pokemon card,violence,murder,Pokemon card murder,,,,,,
toy,Pokemon card,violence,violence,Pokemon card violence,,,,,,
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaINMaSNfHeKPzIUceEsunQezs3sR6gTuDo_omhtzgj2HKb4I&s,41.0,196.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTog3mPPjg1NGnmN4RxyUSmOVgHQbcidbBP4GxImFkk8VQkXbg&s,444.0,196.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwfMaKwM_yE7nE37864AeL_egtf5lZgcf6hTXPyC4iXsO9eBct&s,846.0,196.0,180.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7M_pEnKx2_59SoLcaniT8RK2Bat2FPB1b4gMAoFZpUk5W3_Q&s,1108.0,196.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkq-TEHTYwCcOlQ__UEE-tzzCWArAfdRhnhKpxi59-ZAgoSp0&s,23.0,406.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiZ4U964i3T1WB3FZkGOMuSF_pd0zvtZO9oqj9q4WTYeANNIc&s,391.0,406.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTgD-bpFZhIgDUem_IV3vOeso09-AgMl-yMb5uIweZCtFQV_Pb&s,758.0,406.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnTRcyh18QFw88nE_2yjGpiPc-aq63R5MVAoS0gjVixylCRAM&s,1126.0,406.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUThfrvX6dvMDxRZaH_tzKBZiYOcZtYp43ftn72d_ZWJE7U6pW&s,57.0,616.0,240.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRm5uOUSLTAYy88ulutV-8TQijMQO_RzcXqVVNas2iozfISCZho&s,412.0,616.0,321.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBAMFOCG3Oxc_vTPKXP9zjlhmMyTAqiXRYDI_2iKB9NpP_XueZ&s,848.0,616.0,129.0,180.0
toy,Pokemon card,violence,Bullying,Pokemon card Bullying,Pokemon_card_Bullying_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXNuhUojd2KSszkbAI86lYew1Rir-Aq1XNIl43P-oRi_v7Ka_0&s,1091.0,616.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoAYqgz3BsKt8idV1AUamOzTTsbj5UtjwJ8d0WTd7-RrpNuz4&s,23.0,196.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQCmJID0_I8itGTDPqXPPked_sFtL-EnuumHjb_1ji-KIDTTQ&s,391.0,196.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXgEfCHho6KnPJWuDHkS0hfDmAo8OJ2SbZWyl6CnEe14EZ7j_v&s,758.0,196.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdtFXdXvohY9gHXNSdti6mYMlk4fAW1-sYojaH8w-lJfalzN8&s,1126.0,196.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7YQFdjYtWmGj6O9zAUoT6jFXw_JDK6Hql66097JPUDun0uzM&s,6.0,406.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyUzFEcYI84qqSkbjCWjznvTqRnch8FMeTTjO7eYWIXnWC-IQh&s,339.0,406.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_KnPpblbBBP9GJCjTJ0vS1_oE3XIYh-j4NEVGi8ujGG5kGuB5&s,672.0,406.0,126.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPCcioVYMyQCX440aXO8cY-Gnf0UrYWUnbmvaHAx-x4ed0LqlP&s,810.0,406.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYNpTzCsfUNREVktLKBQcciRt5N0Nfm5JJYn8-JjWAeTII_iMG&s,1143.0,406.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7lKiCuWjv6bghR7XTSvFqUfafKD4YBlpZup8YUmR-lc9hOYk&s,29.0,616.0,270.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK4-oy1yO5f1qcJIE1d_tJcs9ENlyyG5vrT9Af_19Og9bzxs8&s,357.0,616.0,321.0,180.0
toy,Pokemon card,violence,fights,Pokemon card fights,Pokemon_card_fights_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRt1xXhfLWrqGqbl4yC6XVQ9KdjfXbrAQNt40kCWysUoDT-pp9j&s,736.0,616.0,142.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTg5vdAzq5zjyzKP3TP_XRMLJNKQ_HlUvaWMSl1lzXgEf8sgkc&s,10.0,196.0,321.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsEbKj-sa5WnTaEPPXMEVWMxiGYDYdqVkTJYcMON4PLDP1r0I&s,351.0,196.0,321.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqSEY-thUjoi3ZpvkqfdTncG46-Mc2a09hvxQXVRiSDqIQ664&s,693.0,196.0,126.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3WcPLHY8O5APvrXbXvchjp1OUsTHNNIsGFjzai1g5JTS_7flV&s,839.0,196.0,321.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_KnPpblbBBP9GJCjTJ0vS1_oE3XIYh-j4NEVGi8ujGG5kGuB5&s,1181.0,196.0,126.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuu1NPDb30Eir4fxVxSPjyK5ArqKtTaBWf_0qyCKkSBABUY4Mn&s,1327.0,196.0,133.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7IRgZcxA5c4k1Uh4n3Tr4Yq9x9gz_eUxJD3y6ljlITvW_k0c&s,27.0,406.0,321.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQsZaHOABIbiZzebkEI98kevjpaF25a1-7Nu2mtrVaDX6eNOw&s,402.0,406.0,129.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvbAzqRvCkqDqrQn7_b6RMvmrB0GZDHhxvDnCxeIBZLVbUXQg&s,585.0,406.0,321.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVFXmMsdzeWACiRFikC-uEgj_kQ77yZdzKrecUu2BheFfowjKD&s,961.0,406.0,107.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3aqofX_x0Yp37_WydCK3MboU0EcC6233mRSeq5n-ruCkf4hA&s,1122.0,406.0,321.0,180.0
toy,Pokemon card,violence,weapons,Pokemon card weapons,Pokemon_card_weapons_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoN-igZJAlG9sHB16_b4noj8Ii-d83cgUlufqhSmGVa5h_RPIh&s,8.0,616.0,321.0,180.0
toy,Pokemon card,violence,gunshot,Pokemon card gunshot,,,,,,
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_KnPpblbBBP9GJCjTJ0vS1_oE3XIYh-j4NEVGi8ujGG5kGuB5&s,9.0,196.0,126.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3VhZG7nJxPARzusaUIsinHkVD0tzBm-F87wiaVKXXIW8nguWs&s,155.0,196.0,135.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaZylykUMpKEZdn-WrleFs4f7pAE41GJo80cNjwDo63Vl8Sj8&s,308.0,196.0,321.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtHkZTom6e8YB0ARwVe6fxR_7QHvK9IyPWIO6A65o--PT1I2l2&s,649.0,196.0,135.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEbYdDs8-1yW0c9nVbKpwIXxfVe8wC7anxeHX_DZhB7jCi0i0&s,803.0,196.0,251.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRNSQIDpL2CEpHyHjChNX7wBaBQsJGgNsyUn1g1_fV86E3MVw&s,1073.0,196.0,222.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2G2HSAjPyXZCwdISyH-x49XK2v9dRd-wdw7UYBJorXi1chRlT&s,1313.0,196.0,147.0,180.0
toy,Pokemon card,violence,assault,Pokemon card assault,Pokemon_card_assault_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNcFdFX4RqH4IWuE7wT1cMOnVHlpRNSF8Ujakj2Muw_QHvc90&s,662.0,406.0,147.0,180.0
toy,Pokemon card,sexual content,sex,Pokemon card sex,,,,,,
toy,Pokemon card,sexual content,nude,Pokemon card nude,,,,,,
toy,Pokemon card,sexual content,fuck,Pokemon card fuck,,,,,,
toy,Pokemon card,sexual content,porn,Pokemon card porn,,,,,,
toy,Pokemon card,sexual content,vulgar,Pokemon card vulgar,,,,,,
toy,Pokemon card,sexual content,dick,Pokemon card dick,Pokemon_card_dick_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2G2HSAjPyXZCwdISyH-x49XK2v9dRd-wdw7UYBJorXi1chRlT&s,89.0,196.0,147.0,180.0
